ReportDate,PM,NMV,GMV,PnL,PnL_TB,AUM,NMV_GMV,GMV_pct_GMV 1%-3%,GMV_pct_GMV 3%-5%,GMV_pct_GMV < 1%,GMV_pct_GMV >=5%,GMV_pct_Index,num_pos_GMV 1%-3%,num_pos_GMV 3%-5%,num_pos_GMV < 1%,num_pos_GMV >=5%,num_pos_Index
2/17/2022,FCD,7144083.09323,7144083.09323,-15838.072067100002,-15822.7606735,1000000000.0,1.0,0.0,0.0,5.5040015229999995e-05,0.0,0.007089043078,0.0,0.0,1.0,0.0,2.0
2/17/2022,FJN,900081.7827400035,366556605.53168,496216.2879915,273921.8188557,1000000000.0,0.0024555055594604833,0.06876570522,0.0,0.25541416297598,0.0,0.0423767373357,5.0,0.0,198.0,0.0,5.0
2/17/2022,FQV,-217911.2972227,2545388.0809427,6936.3438504999995,8299.9195023,1000000000.0,-0.08561024499729535,0.0,0.0,0.0025453880809427,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2/17/2022,FYG,432151.84841,432151.84841,6577.976883700001,6568.907588,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.00043215184841,0.0,0.0,0.0,0.0,2.0
2/17/2022,HKP,3351038.393,3351038.393,9111.205322,7372.379799,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/17/2022,ITT,3015437.4676200002,3341673.2502800003,-8143.5355137999995,-6332.330562800002,1000000000.0,0.9023735242119604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/17/2022,IXU,15262313.8219415,138741859.52281252,60684.398339700005,78092.7435215,1000000000.0,0.11000511218773168,0.0,0.0,0.1376975842309325,0.0,0.00104427529188,0.0,0.0,162.0,0.0,2.0
2/17/2022,KZN,-5560.1264,5560.1264,43221.2508,43221.2508,1000000000.0,-1.0,0.0,0.0,0.0,0.0,5.5601264e-06,0.0,0.0,0.0,0.0,1.0
2/17/2022,LNR,-21620.17056549969,99886951.9140235,221301.8326261,216762.6744656,1000000000.0,-0.0002164463941607608,0.0,0.0,0.0998869519140235,0.0,0.0,0.0,0.0,166.0,0.0,0.0
2/17/2022,LRR,126069.91019999981,5818924.9242,52559.396819999994,52559.396819999994,1000000000.0,0.021665498668954248,0.0,0.0,0.0,0.0,0.005818924924199999,0.0,0.0,0.0,0.0,3.0
2/17/2022,MRD,2665587.186297005,152207243.618765,-65647.32542290002,-75444.36201619999,1000000000.0,0.017512879958417275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/17/2022,NIH,2827212.2318973,19255714.3105773,-17961.321864000005,-17595.9205126,1000000000.0,0.14682458340921128,0.0,0.0,0.0178486847558773,0.0,0.0014070295547,0.0,0.0,63.0,0.0,2.0
2/17/2022,OQZ,6277964.131,8546300.509,20396.8972,20396.8972,1000000000.0,0.7345826564826216,0.0,0.0,0.0,0.0,0.008546300509000002,0.0,0.0,0.0,0.0,3.0
2/17/2022,OZF,-1960649.2357128004,71145618.46742441,6388.364454199995,3142.6543806000045,1000000000.0,-0.027558256965754355,0.0,0.0,0.0661503004957244,0.0,0.0049953179717,0.0,0.0,548.0,0.0,4.0
2/17/2022,PBM,102633.365,102633.365,-36063.01162,-35913.90725,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.00010263336500000001,0.0,0.0,0.0,0.0,1.0
2/17/2022,PRX,1822913.5935079998,7938170.362496,-7023.827714799998,-6221.919024600002,1000000000.0,0.22963901129161718,0.0,0.0,0.007938170362496,0.0,0.0,0.0,0.0,60.0,0.0,0.0
2/17/2022,PTD,-10935060.37,10935060.37,197386.6733,197386.6733,1000000000.0,-1.0,0.0,0.0,0.0,0.0,0.01093506037,0.0,0.0,0.0,0.0,1.0
2/17/2022,QBG,3698620.34036,4204183.77324,241685.68345,241768.01246,1000000000.0,0.8797475419371636,0.0,0.0,0.0008463421009000001,0.0,0.0033578416723400004,0.0,0.0,3.0,0.0,2.0
2/17/2022,QED,1050228.9908500002,7182754.40873,26458.7673549,27029.681163800004,1000000000.0,0.14621535570999616,0.0,0.0,0.006695137386,0.0,0.00048761702273000004,0.0,0.0,73.0,0.0,4.0
2/17/2022,QUZ,-19316948.73,19316948.73,-137585.8562,-138091.5968,1000000000.0,-1.0,0.0,0.0,0.0,0.0,0.019316948730000002,0.0,0.0,0.0,0.0,1.0
2/17/2022,QVN,4525524.4873,4525524.4873,-127081.2697,-127081.2697,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.0045255244873,0.0,0.0,0.0,0.0,2.0
2/17/2022,RPN,-1971803.8313999993,382079129.8138,149165.8292428,149165.8292428,1000000000.0,-0.005160721111254953,0.0,0.0,0.3820791298138,0.0,0.0,0.0,0.0,2028.0,0.0,0.0
2/17/2022,RRX,1382620.8395000005,60136223.94814,-58605.1347831,-60592.3727069,1000000000.0,0.02299148082015157,0.0,0.0,0.05948664879124,0.0,0.0006495751568999999,0.0,0.0,87.0,0.0,1.0
2/17/2022,SAC,-130733.56153989915,117636020.6233281,24572.88181089999,20799.08024899999,1000000000.0,-0.0011113395441903762,0.0,0.0,0.1171314246647281,0.0,0.0005045959586,0.0,0.0,465.0,0.0,1.0
2/17/2022,SHH,-41447106.4274,41447106.4274,-9197.067833300001,-4561.2221420000005,1000000000.0,-1.0,0.0,0.0,0.0414471064274,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2/17/2022,SID,923269.0646039993,19349364.319404002,-23374.541552499988,-23423.766922099996,1000000000.0,0.047715731088804975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/17/2022,TCF,20572792.17715,35975974.68865,-107487.8228409,-105807.98911059998,1000000000.0,0.5718480834833497,0.0,0.0,0.03597597468865,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2/17/2022,TSB,14567969.606409982,22068203.228189982,-150193.34519699996,-146321.91803420015,1000000000.0,0.6601339246233159,0.0,0.0,0.0072779353408899995,0.0,0.014790267887299981,0.0,0.0,14.0,0.0,6.0
2/17/2022,UVR,-149886995.35558102,201239358.819361,-1045325.0841868997,-1036288.5298537,1000000000.0,-0.7448194837975233,0.07289457466,0.0,0.0049083683816,0.0,0.123436415777761,4.0,0.0,6.0,0.0,12.0
2/17/2022,VDF,284719.5775530012,136981569.497953,-156783.9483288,-153020.75657,1000000000.0,0.0020785247139196773,0.0,0.0,0.128409980763953,0.0,0.008571588734,0.0,0.0,782.0,0.0,4.0
2/17/2022,WVA,5466032.029,5466032.029,-23231.576699999998,-23231.576699999998,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.0054660320289999995,0.0,0.0,0.0,0.0,2.0
2/17/2022,YGQ,6864.7768,10912.2188,1297.7265,1297.7265,1000000000.0,0.6290908316464475,0.0,0.0,1.09122188e-05,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2/17/2022,YZJ,33603164.7428294,122071011.1103074,-25415.66637229999,-17925.67184309998,1000000000.0,0.27527555016698,0.0,0.0,0.1070051345161074,0.0,0.0150658765942,0.0,0.0,106.0,0.0,6.0
2/18/2022,AQU,32045.228920000005,4391827.66852,-16676.1546988,-17703.063131,1000000000.0,0.00729655882212676,0.0,0.0,0.00439182766852,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2/18/2022,BLB,24706.802399999462,32299.914399999194,127.40897699999596,127.33969900000011,1000000000.0,0.7649185101245989,0.0,0.0,7.2939534e-06,0.0,2.5005960999999198e-05,0.0,0.0,1.0,0.0,3.0
2/18/2022,BOK,-616317.3089599907,414651334.15104,-309552.8479923002,-471504.0066496,1000000000.0,-0.001486350719748299,0.013101981492999997,0.04286135439230001,0.15105417253574,0.0,0.20763382573,1.0,1.0,108.0,0.0,2.0
2/18/2022,CAS,-120016975.770987,271417560.594547,141220.27608900002,143788.087515,1000000000.0,-0.4421857432808946,0.0223894822992,0.0,0.076922241417,0.0,0.17210583687834702,2.0,0.0,75.0,0.0,10.0
2/18/2022,CXI,6663381.68,9223052.658,-31341.92153,-31504.08786,1000000000.0,0.7224703064250899,0.0,0.0,0.009223052658,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2/18/2022,DOJ,2950714.9989000005,2950714.9989000005,5943.3009,6372.3009,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.0029507149989,0.0,0.0,0.0,0.0,2.0
2/18/2022,DXI,33066377.1062,115380616.0342,206747.183297,215452.98146199997,1000000000.0,0.2865852015939903,0.037554076352,0.0,0.0544596004682,0.0,0.023366939213999998,3.0,0.0,13.0,0.0,4.0
2/18/2022,EFH,35925936.67597602,51353794.02223602,204995.88645990007,199160.9372658001,1000000000.0,0.6995770684522397,0.0,0.0,0.015052060585236,0.0,0.03630173343700002,0.0,0.0,16.0,0.0,6.0
2/18/2022,EGF,-27388.337420001626,105866173.20482,-116553.3391824,-109795.4711523,1000000000.0,-0.000258707163873896,0.0,0.0,0.09533991337481999,0.0,0.01052625983,0.0,0.0,188.0,0.0,1.0
2/18/2022,EWN,849652.0508395033,106155493.8181649,515327.6935994,470015.73105919996,1000000000.0,0.008003844363390963,0.032149187787999994,0.0,0.0735797110209649,0.0,0.0004265950092,2.0,0.0,115.0,0.0,2.0
2/18/2022,FCD,7175817.83223,7175817.83223,45657.518400700006,45585.158333600004,1000000000.0,1.0,0.0,0.0,4.8563305229999996e-05,0.0,0.0071272545270000005,0.0,0.0,1.0,0.0,2.0
2/18/2022,FJN,368081.535930005,370118234.43453,144999.18630069998,171241.09574639998,1000000000.0,0.000994497167891129,0.07908572054,0.0,0.25052278443653,0.0,0.04050972945799999,6.0,0.0,202.0,0.0,5.0
2/18/2022,FQV,-244350.77143509997,2385230.4936049,10388.312124200002,10736.0869633,1000000000.0,-0.10244325321608744,0.0,0.0,0.0023852304936049,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2/18/2022,FYG,3749031.0008400003,3749031.0008400003,-177043.91222,-177038.36693999998,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.00374903100084,0.0,0.0,0.0,0.0,4.0
2/18/2022,HKP,-14954982.882,21593210.446,18453.356130000007,25412.51954000001,1000000000.0,-0.6925780174930084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/18/2022,ITT,3091717.60284,4369196.24544,15706.697792300001,14015.784822099999,1000000000.0,0.70761701447188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/18/2022,IXU,15001271.4534517,137502520.1573937,-157145.0084978,-242624.61392109998,1000000000.0,0.10909815642855374,0.0,0.0,0.1374438970607337,0.0,5.862309666e-05,0.0,0.0,162.0,0.0,2.0
2/18/2022,KZN,2425.5834,2425.5834,-1978.0435,-1978.0435,1000000000.0,1.0,0.0,0.0,0.0,0.0,2.4255834e-06,0.0,0.0,0.0,0.0,1.0
2/18/2022,LNR,-286366.1308438004,101669940.0317562,97138.26351019999,103063.0688205,1000000000.0,-0.0028166253541052058,0.0,0.0,0.1016699400317562,0.0,0.0,0.0,0.0,165.0,0.0,0.0
2/18/2022,LRR,132715.88260000013,5790768.5626,8209.945989999998,8201.01016,1000000000.0,0.022918526472833507,0.0,0.0,0.0,0.0,0.0057907685625999995,0.0,0.0,0.0,0.0,3.0
2/18/2022,MRD,4161425.4001319977,156602137.732082,85367.3201105,29341.733975399984,1000000000.0,0.026573234953225514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/18/2022,NIH,2872863.02622,19112823.49776,29582.089686400002,29191.700803400006,1000000000.0,0.1503107600275122,0.0,0.0,0.01769004303936,0.0,0.0014227804584,0.0,0.0,63.0,0.0,2.0
2/18/2022,OQZ,6342807.3780000005,8577060.243999999,60989.855800000005,60989.855800000005,1000000000.0,0.7395083160849956,0.0,0.0,0.0,0.0,0.008577060244,0.0,0.0,0.0,0.0,3.0
2/18/2022,OZF,-1119069.5316438996,72072368.6852621,5378.502075299996,5746.164258799998,1000000000.0,-0.015527025849959825,0.0,0.0,0.0679277281672621,0.0,0.004144640518,0.0,0.0,559.0,0.0,4.0
2/18/2022,PBM,102557.7978,102557.7978,-282.1996714,78.4329152,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.0001025577978,0.0,0.0,0.0,0.0,1.0
2/18/2022,PRX,1841655.5561972,7849994.7309772,48045.158112499994,43408.6990904,1000000000.0,0.23460596080781612,0.0,0.0,0.0078499947309772,0.0,0.0,0.0,0.0,60.0,0.0,0.0
2/18/2022,PTD,-5434548.239,5434548.239,99776.7003,99776.7003,1000000000.0,-1.0,0.0,0.0,0.0,0.0,0.005434548239,0.0,0.0,0.0,0.0,1.0
2/18/2022,QBG,3593479.01388,4107335.5423200005,-85126.51066700001,-85158.2804501,1000000000.0,0.8748929754714532,0.0,0.0,0.0008794549826999999,0.0,0.00322788055962,0.0,0.0,3.0,0.0,2.0
2/18/2022,QED,1010575.4616209998,7044471.393541,-13067.091266299998,-14870.009699500002,1000000000.0,0.14345653565256658,0.0,0.0,0.006570173213201,0.0,0.00047429818034,0.0,0.0,73.0,0.0,4.0
2/18/2022,QUZ,-19244464.41,19244464.41,92809.45693,93796.12786,1000000000.0,-1.0,0.0,0.0,0.0,0.0,0.01924446441,0.0,0.0,0.0,0.0,1.0
2/18/2022,QVN,3754.9142,3754.9142,-6167.38731,-6167.38731,1000000000.0,1.0,0.0,0.0,0.0,0.0,3.7549142e-06,0.0,0.0,0.0,0.0,1.0
2/18/2022,RPN,-1563047.8130999983,385468231.6287,580230.2233396,580230.2233396,1000000000.0,-0.004054932896793412,0.0,0.0,0.3854682316287,0.0,0.0,0.0,0.0,2031.0,0.0,0.0
2/18/2022,RRX,923856.1959899995,59844693.44207,-78024.18785609999,-77929.5072765,1000000000.0,0.015437562511441344,0.0,0.0,0.05920273949317,0.0,0.0006419539488999999,0.0,0.0,87.0,0.0,1.0
2/18/2022,SAC,-39233.92412119947,119713547.4378248,-66907.9728495,-66335.18618,1000000000.0,-0.0003277316975472325,0.0,0.0,0.1192196347959248,0.0,0.0004939126419,0.0,0.0,463.0,0.0,1.0
2/18/2022,SHH,-41244994.4127,41244994.4127,183785.91293700002,183090.591391,1000000000.0,-1.0,0.0,0.0,0.0412449944127,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2/18/2022,SID,1688821.0036473991,4460599.321752601,-1256.9577381999966,-1796.7282839999962,1000000000.0,0.37860854154993895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/18/2022,TCF,21659850.75761,34749845.50819,197304.21860820003,182153.50512060002,1000000000.0,0.6233078288795589,0.0,0.0,0.03474984550819,0.0,0.0,0.0,0.0,39.0,0.0,0.0
2/18/2022,TSB,14533284.812929984,22084560.873329986,102302.66360309988,104420.40684000013,1000000000.0,0.6580744301998251,0.0,0.0,0.00731358253563,0.0,0.014770978337699985,0.0,0.0,14.0,0.0,6.0
2/18/2022,UVR,-158581081.5486,207999807.35316,-566033.1119718998,-552378.9390719995,1000000000.0,-0.7624097520405265,0.080511733777,0.0,0.0060311890207,0.0,0.12145688455546,4.0,0.0,7.0,0.0,12.0
2/18/2022,VDF,591144.1909509997,133825139.20805301,-92818.25620599999,-97107.16124600002,1000000000.0,0.004417288070457148,0.0,0.0,0.125584848890053,0.0,0.008240290318,0.0,0.0,802.0,0.0,4.0
2/18/2022,WVA,3213304.6812,3225393.9127999996,21629.3747,21629.3747,1000000000.0,0.996251858865355,0.0,0.0,0.0,0.0,0.0032253939128,0.0,0.0,0.0,0.0,2.0
2/18/2022,YGQ,-20886.5691,20886.5691,1665.1446999999998,1665.1446999999998,1000000000.0,-1.0,0.0,0.0,2.0886569099999998e-05,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2/18/2022,YZJ,13719835.806510102,137598461.5252679,325617.7722501,297682.3861377,1000000000.0,0.09970922388540412,0.0,0.0,0.1116943033212679,0.0,0.025904158204,0.0,0.0,105.0,0.0,6.0
2/21/2022,AQU,17865.035877000275,4341090.614277,-770.8504205999998,-771.0746749000009,1000000000.0,0.004115333556559649,0.0,0.0,0.0043410906142770005,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2/21/2022,BLB,-31918.10394299715,68309.5835429978,514.713688999992,501.0205399999918,1000000000.0,-0.4672566027709149,0.0,0.0,3.574930454299865e-05,0.0,3.256027899999917e-05,0.0,0.0,6.0,0.0,3.0
2/21/2022,BOK,-107166.26542699337,414584897.594573,338684.601867,329319.6997193001,1000000000.0,-0.0002584905191886473,0.013232755217099998,0.042480531744999994,0.151525578702473,0.0,0.20734603193,1.0,1.0,108.0,0.0,2.0
2/21/2022,CAS,-119420286.967149,273054539.699369,-844638.0924729999,-840739.529068,1000000000.0,-0.43734957528495894,0.0223528165758,0.0,0.076789593291,0.0,0.173912129832569,2.0,0.0,74.0,0.0,10.0
2/21/2022,CXI,6668884.266999999,9230899.921,9440.526509,9258.913358,1000000000.0,0.7224522337013428,0.0,0.0,0.009230899921,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2/21/2022,DOJ,-1344466.2585999998,6986306.6624,56505.28187400001,56637.28187400001,1000000000.0,-0.19244306377729725,0.0,0.0,0.0,0.0,0.006986306662400001,0.0,0.0,0.0,0.0,3.0
2/21/2022,DXI,33128116.141599998,115661825.3594,6003.81849700004,17192.33229699997,1000000000.0,0.2864222144053135,0.037871761576,0.0,0.054502723556099995,0.0,0.023287340227300002,3.0,0.0,13.0,0.0,4.0
2/21/2022,EFH,35710112.93868997,51145452.37370997,-206545.5809651998,-203142.30622480085,1000000000.0,0.6982070014311937,0.0,0.0,0.01499689089871,0.0,0.036148561474999966,0.0,0.0,16.0,0.0,6.0
2/21/2022,EGF,223552.54076999985,105128856.23221,18085.65829160001,-7310.518146399998,1000000000.0,0.0021264622177208327,0.0,0.0,0.09463843184221,0.0,0.010490424390000001,0.0,0.0,189.0,0.0,1.0
2/21/2022,EWN,66981.45870870138,106103056.6784107,-407765.3349187998,-383016.0697829998,1000000000.0,0.0006312867961166893,0.032252873917,0.0,0.0733955546228107,0.0,0.0004546281386,2.0,0.0,122.0,0.0,2.0
2/21/2022,FCD,3603773.5459700003,3603773.5459700003,-45123.2658607,-45043.488855699994,1000000000.0,1.0,0.0,0.0,5.4795462970000003e-05,0.0,0.003548978083,0.0,0.0,1.0,0.0,2.0
2/21/2022,FJN,2053167.1924799979,388818071.32658,-587673.0505576,-683997.3016518,1000000000.0,0.005280534378134603,0.08127301025,0.0,0.26503086216058,0.0,0.042514198916,6.0,0.0,211.0,0.0,5.0
2/21/2022,FQV,-256804.65436400002,2379892.825664,4995.2441263,5651.7115632,1000000000.0,-0.1079059744181339,0.0,0.0,0.002379892825664,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2/21/2022,FYG,3652219.8090500003,3652219.8090500003,-54743.40656999999,-54761.57189999998,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.00365221980905,0.0,0.0,0.0,0.0,4.0
2/21/2022,GPE,118971.75625230001,118971.75625230001,-3306.5761977,-3318.058453499999,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.00011897175625230001,0.0,0.0,0.0,0.0,1.0
2/21/2022,HKP,-6465930.235599999,13070969.5264,249973.96591,250726.60819,1000000000.0,-0.4946787017244958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/21/2022,ITT,2232856.89212,5174437.96988,-29395.6764174,-29320.1879524,1000000000.0,0.4315167956630819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/21/2022,IXU,17147627.533719,142740054.124523,-85467.5989742,-90090.5009986,1000000000.0,0.12013185534285856,0.0,0.0,0.139595069086033,0.0,0.0031449850384899997,0.0,0.0,164.0,0.0,1.0
2/21/2022,LNR,-389196.0584239996,103118709.247604,102777.19161919999,122060.47642169999,1000000000.0,-0.0037742526187898606,0.0,0.0,0.103118709247604,0.0,0.0,0.0,0.0,175.0,0.0,0.0
2/21/2022,LRR,110923.48600000003,5749913.927999999,-16617.41857,-16553.47994,1000000000.0,0.019291329816233042,0.0,0.0,0.0,0.0,0.005749913928,0.0,0.0,0.0,0.0,2.0
2/21/2022,MRD,3850389.4764537034,158582658.7568663,-18865.338040100003,-98675.4158712,1000000000.0,0.02428001590235029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/21/2022,NIH,2664440.72664,18498495.51,-43848.7517511,-40353.6105018,1000000000.0,0.14403553657645535,0.0,0.0,0.017089442996,0.0,0.0014090525140000002,0.0,0.0,63.0,0.0,2.0
2/21/2022,OQZ,6289160.457199999,8543114.505199999,-48895.341799999995,-48895.341799999995,1000000000.0,0.7361671733852954,0.0,0.0,0.0,0.0,0.0085431145052,0.0,0.0,0.0,0.0,3.0
2/21/2022,OZF,-886750.5397050004,73185508.880675,71488.5115855,70154.18689910001,1000000000.0,-0.012116477063113668,0.0,0.0,0.068280473637075,0.0,0.0049050352436,0.0,0.0,567.0,0.0,4.0
2/21/2022,PBM,32875.43132,32875.43132,-80286.28749,-80184.22023,1000000000.0,1.0,0.0,0.0,0.0,0.0,3.2875431320000006e-05,0.0,0.0,0.0,0.0,1.0
2/21/2022,PRX,1822254.1625407,7848835.0581473,-38176.7809836,-32651.994305800003,1000000000.0,0.2321687421178703,0.0,0.0,0.0078488350581473,0.0,0.0,0.0,0.0,60.0,0.0,0.0
2/21/2022,PTD,-2702416.6760000004,8140829.25,-3323.700907,-3323.700907,1000000000.0,-0.3319584028862908,0.0,0.0,0.0,0.0,0.00814082925,0.0,0.0,0.0,0.0,2.0
2/21/2022,QBG,964828.59685,7042471.89055,-13388.088200999984,-13423.030040999969,1000000000.0,0.1370014125501393,0.0,0.0,0.0007953560949000001,0.0,0.006247115795649999,0.0,0.0,2.0,0.0,3.0
2/21/2022,QED,973952.594095,7008090.734675,-26202.6885042,-25561.377534,1000000000.0,0.1389754543667687,0.0,0.0,0.006533823500375,0.0,0.0004742672343,0.0,0.0,73.0,0.0,4.0
2/21/2022,QUZ,-19318720.43,19318720.43,-33991.04526,-33304.56652,1000000000.0,-1.0,0.0,0.0,0.0,0.0,0.01931872043,0.0,0.0,0.0,0.0,1.0
2/21/2022,RPN,-1407430.1012,384563718.154,55868.4867,55868.4867,1000000000.0,-0.0036598098956292834,0.0,0.0,0.384563718154,0.0,0.0,0.0,0.0,2023.0,0.0,0.0
2/21/2022,RRX,949341.7161900012,58056948.46017,-139902.0589817,-138209.8153266,1000000000.0,0.01635190517877972,0.0,0.0,0.05742148962027,0.0,0.0006354588399,0.0,0.0,87.0,0.0,1.0
2/21/2022,SAC,-138968.84885130002,125794434.0107367,-31927.02750769999,-34998.85041839998,1000000000.0,-0.0011047297119635585,0.0,0.0,0.1253033211564367,0.0,0.0004911128543,0.0,0.0,475.0,0.0,1.0
2/21/2022,SHH,-41079773.5337,41079773.5337,200035.03910099997,198663.00964560002,1000000000.0,-1.0,0.0,0.0,0.0410797735337,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2/21/2022,SID,1266230.2538410001,3921783.765241,-323.5605945000217,-59.0268113000067,1000000000.0,0.32287100198222896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/21/2022,TCF,20749940.07919,38871354.85081,136721.08420080002,157896.008769,1000000000.0,0.5338105697326271,0.0,0.0,0.03887135485081,0.0,0.0,0.0,0.0,41.0,0.0,0.0
2/21/2022,TSB,14488952.06296998,22047037.00382998,-102892.22240909991,-100056.20244080017,1000000000.0,0.6571836415230301,0.0,0.0,0.00730048291073,0.0,0.014746554093099981,0.0,0.0,14.0,0.0,6.0
2/21/2022,UVR,-161145163.47239,210350000.42509001,-2415904.5718342,-2401611.7178561,1000000000.0,-0.7660811178832259,0.0804982476018,0.0,0.0061946215805,0.0,0.12365713124279,4.0,0.0,7.0,0.0,12.0
2/21/2022,VDF,1597915.2864313994,136689673.1901946,166477.2917613,166078.7264407,1000000000.0,0.01169009515596695,0.0,0.0,0.1284770105381946,0.0,0.008212662652,0.0,0.0,785.0,0.0,4.0
2/21/2022,WVA,3200606.228,3200606.228,-30922.5965,-30922.5965,1000000000.0,1.0,0.0,0.0,0.0,0.0,0.0032006062280000003,0.0,0.0,0.0,0.0,1.0
2/21/2022,YGQ,-8974.4717,12832.6257,-922.7062,-922.7062,1000000000.0,-0.6993480453497525,0.0,0.0,1.2832625700000001e-05,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2/21/2022,YZJ,2690075.5670812,134786010.1780904,-338479.07543240004,-306302.56700840004,1000000000.0,0.019958121495894494,0.0,0.0,0.11008339587309039,0.0,0.024702614305000002,0.0,0.0,109.0,0.0,6.0
2/22/2022,AQU,-21251.1474,21251.1474,-2634.7304475000005,-2487.4862622999995,1000000000.0,-1.0,0.0,0.0,2.12511474e-05,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2/22/2022,BLB,2273509.642099999,2273509.642099999,-3382.3134468000026,-3382.421202899953,1000000000.0,1.0,0.0,0.0,1.9707591600000043e-05,0.0,0.0022538020504999988,0.0,0.0,6.0,0.0,4.0
2/22/2022,BOK,847034.3315149993,408349258.531515,704538.7941106998,963236.5193663,1000000000.0,0.0020742888931917286,0.013133056836799998,0.042129996797000004,0.149335092797715,0.0,0.2037511121,1.0,1.0,108.0,0.0,3.0
